"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"425","1089",1701961697910,"8","5","practice","1","2",12,33,"The front wildebeest thought the object in the water was a crocodile, even though it didn't respond when it through a stone and a stick at it. The rear wildebeest thought the object was a log. The front wildebeest jumped onto the object and it still didn't respond.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The front wildebeest thought the object in the water was a crocodile, even though it didn't respond when it through a stone and a stick at it. The rear wildebeest thought the object was a log. The front wildebeest jumped onto the object and it still didn't respond."", ""importance"": ""2"", ""time"": 76462, ""tag"": ""prac_segB_desc""}","description"
"431","1090",1712584962521,"8","4","practice","1","2",12,33,"The buffalo can't agree if the object in the water is a crocodile or a log. One of them throws a rock at it, then a stone and then jumps onto the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo can't agree if the object in the water is a crocodile or a log. One of them throws a rock at it, then a stone and then jumps onto the object."", ""importance"": ""7"", ""time"": 78044, ""tag"": ""prac_segB_desc""}","description"
"437","1091",1712153020876,"8","6","practice","1","2",12,33,"cow next to a lake they are not sure if there is a log or a crocodile  in the water ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""cow next to a lake they are not sure if there is a log or a crocodile  in the water "", ""importance"": ""6"", ""time"": 82257, ""tag"": ""prac_segB_desc""}","description"
"442","1093",1712769385451,"8","6","practice","1","2",12,33,"The two cows still disagreed on whether the item in the water was a crocodile or log. The first cow starts poking at the item in the water and then jumped on the item to prove that it was a crocodile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows still disagreed on whether the item in the water was a crocodile or log. The first cow starts poking at the item in the water and then jumped on the item to prove that it was a crocodile."", ""importance"": ""6"", ""time"": 67791, ""tag"": ""prac_segB_desc""}","description"
"447","1094",1712672261847,"8","1","practice","1","2",12,33,"The left moose, convinced the thing in the water is a crocodile, threw a pebble at the thing. The thing didn't move, and the right moose said it must be a log. The left moose was angry and still convinced that the thing in the water is a crocodile, and poked it with a stick. It still didn't move. They kept arguing and then the left moose jumped on the thing. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The left moose, convinced the thing in the water is a crocodile, threw a pebble at the thing. The thing didn't move, and the right moose said it must be a log. The left moose was angry and still convinced that the thing in the water is a crocodile, and poked it with a stick. It still didn't move. They kept arguing and then the left moose jumped on the thing. "", ""importance"": ""5"", ""time"": 107647, ""tag"": ""prac_segB_desc""}","description"
"453","1096",1712585294161,"8","7","practice","1","2",12,33,"The cow on the left was still insisting that what the 2 cows were looking at was a crocodile. The cow on the right still thought it was a floating log. The cow on the left insisted it was a crocodile and threw a pebble at the unmoving object in the water. The cow on the right continued insisting it was a log. The cow on the left then took a stick and prodded the object in the water. The cow on the right still insisted it was a log. The cow on the left then leapt onto the floating object!",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow on the left was still insisting that what the 2 cows were looking at was a crocodile. The cow on the right still thought it was a floating log. The cow on the left insisted it was a crocodile and threw a pebble at the unmoving object in the water. The cow on the right continued insisting it was a log. The cow on the left then took a stick and prodded the object in the water. The cow on the right still insisted it was a log. The cow on the left then leapt onto the floating object!"", ""importance"": ""6"", ""time"": 182155, ""tag"": ""prac_segB_desc""}","description"
"458","1097",1712769261623,"8","6","practice","1","2",12,33,"The buffalo continue their debate about what the thing in the water is. One of them poke the thing in the water with a stick. After this, the buffalo that poked the thing in the water jumps on top of it",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo continue their debate about what the thing in the water is. One of them poke the thing in the water with a stick. After this, the buffalo that poked the thing in the water jumps on top of it"", ""importance"": ""3"", ""time"": 69059, ""tag"": ""prac_segB_desc""}","description"
"463","1098",1712758654615,"8","5","practice","1","2",12,33,"The buffalo on the left said it was a crocodile, the left buffalo said its a log. The left buffalo wanted to prove it was a croc by poking it with a stick, splashing it with water, and then standing on it. The buffalo on the right continued to say it was a log. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo on the left said it was a crocodile, the left buffalo said its a log. The left buffalo wanted to prove it was a croc by poking it with a stick, splashing it with water, and then standing on it. The buffalo on the right continued to say it was a log. "", ""importance"": ""6"", ""time"": 69593, ""tag"": ""prac_segB_desc""}","description"
"469","1099",1712073753786,"8","3","practice","1","2",12,33,"Two cartoon gnus are trying to cross some water.  There is an object floating in the water.  One gnu thinks this is a crocodile, the other thinks it is a log.  One gnu tries throwing a pebble and then pocking the object with a stick to find out what it is.  There is no reaction; their opinions don't change.  The same gnu then tries splashing the object with water, and when there is no reaction, jumps on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cartoon gnus are trying to cross some water.  There is an object floating in the water.  One gnu thinks this is a crocodile, the other thinks it is a log.  One gnu tries throwing a pebble and then pocking the object with a stick to find out what it is.  There is no reaction; their opinions don't change.  The same gnu then tries splashing the object with water, and when there is no reaction, jumps on it."", ""importance"": ""7"", ""time"": 161108, ""tag"": ""prac_segB_desc""}","description"
"475","1100",1712070511662,"8","2","practice","1","2",12,33,"Two water buffalo are by a water hole. they see something in the water. One of the water buffalo thinks it is a crocodile and the other thinks it is a log. The water buffalo that thinks it is a crocodile throws a stone at it, but nothing happens so the other buffalo repeats that it is a log. The first buffalo then prods it with a stick, once again nothing happens. It then splashes water at it using its legs and finally jumps on it. The other buffalo still states thinks it is a log.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two water buffalo are by a water hole. they see something in the water. One of the water buffalo thinks it is a crocodile and the other thinks it is a log. The water buffalo that thinks it is a crocodile throws a stone at it, but nothing happens so the other buffalo repeats that it is a log. The first buffalo then prods it with a stick, once again nothing happens. It then splashes water at it using its legs and finally jumps on it. The other buffalo still states thinks it is a log."", ""importance"": ""5"", ""time"": 249549, ""tag"": ""prac_segB_desc""}","description"
"481","1101",1712073716332,"8","4","practice","1","2",12,33,"Two bulls are staring at something in the water. They are communicating with each other and one thinks it may be a submerged crocodile and the other thinks it may be a submerged log.\nIt is important to know as it could cost them their lives.\nOne bull finally steps on the object to see.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are staring at something in the water. They are communicating with each other and one thinks it may be a submerged crocodile and the other thinks it may be a submerged log.\nIt is important to know as it could cost them their lives.\nOne bull finally steps on the object to see."", ""importance"": ""6"", ""time"": 159705, ""tag"": ""prac_segB_desc""}","description"
"487","1102",1712073519013,"8","2","practice","1","2",12,33,"The 2 bison disagree about what they think is in the water. One thinks a log, the other a crocodile, he pokes the object and jumps on its back",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 bison disagree about what they think is in the water. One thinks a log, the other a crocodile, he pokes the object and jumps on its back"", ""importance"": ""7"", ""time"": 46782, ""tag"": ""prac_segB_desc""}","description"
"493","1103",1712757908681,"8","5","practice","1","2",12,33,"~ the two animals are next to a lake or a river, and are debating whether the thing in the water is a crocodile or a log/piece of tree - one of the animals then jumps onto the thing in the water to test it out.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""~ the two animals are next to a lake or a river, and are debating whether the thing in the water is a crocodile or a log/piece of tree - one of the animals then jumps onto the thing in the water to test it out."", ""importance"": ""6"", ""time"": 92040, ""tag"": ""prac_segB_desc""}","description"
"499","1104",1712152964594,"8","4","practice","1","2",12,33,"The two animals are trying to figure out if the object in the water is a log or a crocodile. one of them tries to poke it with a stick, throw rocks at it and stand on it. Both animals continue to disagree",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are trying to figure out if the object in the water is a log or a crocodile. one of them tries to poke it with a stick, throw rocks at it and stand on it. Both animals continue to disagree"", ""importance"": ""3"", ""time"": 109649, ""tag"": ""prac_segB_desc""}","description"
"505","1105",1712757839130,"8","5","practice","1","2",12,33,"Two large horned animals are stood on the riverbank discussing an object in the water. One says it is a crocodile but the other says it is a log. One throws a stone at the object, then prods it with a stick and splashes water on it. When there is no reaction the animal jumps onto the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two large horned animals are stood on the riverbank discussing an object in the water. One says it is a crocodile but the other says it is a log. One throws a stone at the object, then prods it with a stick and splashes water on it. When there is no reaction the animal jumps onto the object."", ""importance"": ""6"", ""time"": 111471, ""tag"": ""prac_segB_desc""}","description"
"511","1107",1712672611011,"8","8","practice","1","2",12,33,"One of the wildebeests suggests to the other that the floating mass is a crocodile while the other insists it is a log of wood. To convince the other wildebeest that the floating mass is actually a crocodile, it throws a stone at it. There is no reaction observed from this action making the second wildebeest to assert again that it is a log of wood. The first one is still insistent and pokes the mass to prove it is a crocodile, again there is no reaction which makes the second wildebeest assert more confidently that the mass is a log of wood. To convince the second wildebeest, the first one splashes some water and jumps over the mass in water.  ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the wildebeests suggests to the other that the floating mass is a crocodile while the other insists it is a log of wood. To convince the other wildebeest that the floating mass is actually a crocodile, it throws a stone at it. There is no reaction observed from this action making the second wildebeest to assert again that it is a log of wood. The first one is still insistent and pokes the mass to prove it is a crocodile, again there is no reaction which makes the second wildebeest assert more confidently that the mass is a log of wood. To convince the second wildebeest, the first one splashes some water and jumps over the mass in water.  "", ""importance"": ""7"", ""time"": 279303, ""tag"": ""prac_segB_desc""}","description"
"516","1108",1712070487674,"8","8","practice","1","2",12,33,"The wildebeest that believes that the object is a crocodile threw a stone at it, to not reaction. Thereafter, the same wildebeest poked the object with a stick, still to no reaction. Finally, the wildebeest jumped on the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest that believes that the object is a crocodile threw a stone at it, to not reaction. Thereafter, the same wildebeest poked the object with a stick, still to no reaction. Finally, the wildebeest jumped on the object."", ""importance"": ""7"", ""time"": 167443, ""tag"": ""prac_segB_desc""}","description"
"521","1109",1711992998878,"8","7","practice","1","2",12,33,"Two bison were at the waters edge and they were looking at something in the water that may have been a crocodile or just a piece of wood. The one bison was throwing stones and prodding it with a stick to see what it was then finally stood on the object",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bison were at the waters edge and they were looking at something in the water that may have been a crocodile or just a piece of wood. The one bison was throwing stones and prodding it with a stick to see what it was then finally stood on the object"", ""importance"": ""6"", ""time"": 132414, ""tag"": ""prac_segB_desc""}","description"
"526","1110",1712073636860,"8","7","practice","1","2",12,33,"A hurd of cows are trying to cross the river but don't know if an object is a sleeping crocodile or a log, so one of the cows pokes it with a stick to see of it will move",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""A hurd of cows are trying to cross the river but don't know if an object is a sleeping crocodile or a log, so one of the cows pokes it with a stick to see of it will move"", ""importance"": ""5"", ""time"": 84745, ""tag"": ""prac_segB_desc""}","description"
"531","1111",1712672197800,"8","7","practice","1","2",12,33,"The cow who thought the object was a log threw a stone at the object followed by a stick and then some water. It then stepped onto the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow who thought the object was a log threw a stone at the object followed by a stick and then some water. It then stepped onto the object."", ""importance"": ""5"", ""time"": 58537, ""tag"": ""prac_segB_desc""}","description"
"536","1113",1698251150174,"8","0","practice","1","2",12,33,"Two animals are on the edge of some water looking at something in the water. Thought bubbles appear relating to what the one of the left is thinking and it shows an image of a crocodile. The other thought bubble shows an image of a log. The animal then prods the thing in the water with a stick and splashes it with water. Then it steps onto the thing in the water.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two animals are on the edge of some water looking at something in the water. Thought bubbles appear relating to what the one of the left is thinking and it shows an image of a crocodile. The other thought bubble shows an image of a log. The animal then prods the thing in the water with a stick and splashes it with water. Then it steps onto the thing in the water."", ""importance"": ""5"", ""time"": 160591, ""tag"": ""prac_segB_desc""}","description"
"542","1115",1701961606230,"8","3","practice","1","2",12,33,"It's a scene with two wildebeests standing at the edge of a body of water. There's a partially submerged object right in front of them. They're having a debate about whether the object is a crocodile or a log. One of the wildebeest pokes the object with a stick and then jumps on top of it.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""It's a scene with two wildebeests standing at the edge of a body of water. There's a partially submerged object right in front of them. They're having a debate about whether the object is a crocodile or a log. One of the wildebeest pokes the object with a stick and then jumps on top of it."", ""importance"": ""4"", ""time"": 114738, ""tag"": ""prac_segB_desc""}","description"
"548","1116",1702480738009,"8","7","practice","1","2",12,33,"Two wilderbeast were trying to work out if it was a log or a crocodile in the river",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two wilderbeast were trying to work out if it was a log or a crocodile in the river"", ""importance"": ""6"", ""time"": 152714, ""tag"": ""prac_segB_desc""}","description"
"553","1117",1701961626737,"8","5","practice","1","2",12,33,"There are 2 water buffalo or wildebeast on the bank of a river or lake. They see something in the water that looks like a crocodile.  The first wildebeast throws a stone at it and there is no reaction the second wildebeast thinks it is a log, the first still thinks it is a crocodile so pokes it with a stick.  There is no reaction.  The second wildebeast still thinks it is a log but the first thinks it is a crocodile and jumps on it.  ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are 2 water buffalo or wildebeast on the bank of a river or lake. They see something in the water that looks like a crocodile.  The first wildebeast throws a stone at it and there is no reaction the second wildebeast thinks it is a log, the first still thinks it is a crocodile so pokes it with a stick.  There is no reaction.  The second wildebeast still thinks it is a log but the first thinks it is a crocodile and jumps on it.  "", ""importance"": ""7"", ""time"": 172382, ""tag"": ""prac_segB_desc""}","description"
"559","1118",1703605191687,"8","5","practice","1","2",12,33,"The sheep that believed that the object in the water was a crocodile throws a pebble at the object, to see if it reacts, it does not. The other sheep therefore continues to insist that it's a log, while the first sheep still believes it's a crocodile. The same sheep then pokes it with a stick - still to no response, however he still believes it's a crocodile while the other believes it's a log. They then decide to walk on top of whatever it is - that is where we are up to now. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The sheep that believed that the object in the water was a crocodile throws a pebble at the object, to see if it reacts, it does not. The other sheep therefore continues to insist that it's a log, while the first sheep still believes it's a crocodile. The same sheep then pokes it with a stick - still to no response, however he still believes it's a crocodile while the other believes it's a log. They then decide to walk on top of whatever it is - that is where we are up to now. "", ""importance"": ""5"", ""time"": 80241, ""tag"": ""prac_segB_desc""}","description"
"565","1121",1702480540121,"8","0","practice","1","2",12,33,"The cows by the river wonder whether the item in the river is a crocodile or a log They pock it and as there is no movement they remain uncertain. Finally, one of the cows jumps on top of the object but it is still unclear what the object is. ",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows by the river wonder whether the item in the river is a crocodile or a log They pock it and as there is no movement they remain uncertain. Finally, one of the cows jumps on top of the object but it is still unclear what the object is. "", ""importance"": ""4"", ""time"": 96252, ""tag"": ""prac_segB_desc""}","description"
"571","1122",1703168218688,"8","8","practice","1","2",12,33,"There are 2 wild buffalos stood on the bank of a river.\nThey can both see an object in the water.\n1 of the buffalo thinks its a crocodile and the other thinks its a log.\nThe one that thinks its a crocodile pokes it with a stick, and then jumps on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are 2 wild buffalos stood on the bank of a river.\nThey can both see an object in the water.\n1 of the buffalo thinks its a crocodile and the other thinks its a log.\nThe one that thinks its a crocodile pokes it with a stick, and then jumps on it."", ""importance"": ""6"", ""time"": 120683, ""tag"": ""prac_segB_desc""}","description"
"576","1123",1701964336768,"8","1","practice","1","2",12,33,"two cows argue whether something in the water is a crocodile or a log. the cow that says its a crocodile is poking, it with a stick to prove if its actually a crocodile.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two cows argue whether something in the water is a crocodile or a log. the cow that says its a crocodile is poking, it with a stick to prove if its actually a crocodile."", ""importance"": ""2"", ""time"": 133246, ""tag"": ""prac_segB_desc""}","description"
"582","1124",1714396623035,"8","0","practice","1","2",12,33,"The 2 animals are wanting to cross the river. There is something in the river but they aren't sure if it's a crocodile or a log. 1 of the animals pokes and prods it and it doesn't move. He then jumps onto the object and it doesn't move. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 animals are wanting to cross the river. There is something in the river but they aren't sure if it's a crocodile or a log. 1 of the animals pokes and prods it and it doesn't move. He then jumps onto the object and it doesn't move. "", ""importance"": ""5"", ""time"": 73730, ""tag"": ""prac_segB_desc""}","description"
"588","1125",1703176293385,"8","4","practice","1","2",12,33,"The two oxen continued to argue over what the floating object was, the one thinking it was an alligator threw a rock at it but it dont move, it them poked it with a stick, and it still didnt move, it then splashed it with water and kicked it, as it still did not move it stood on the floating object",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two oxen continued to argue over what the floating object was, the one thinking it was an alligator threw a rock at it but it dont move, it them poked it with a stick, and it still didnt move, it then splashed it with water and kicked it, as it still did not move it stood on the floating object"", ""importance"": ""6"", ""time"": 94306, ""tag"": ""prac_segB_desc""}","description"
"594","1126",1712769288256,"8","3","practice","1","2",12,33,"The bulls are trying to decide if the object in the water is a log or a crocodile so they throw a stone at it and poke it with a stick but nothing happens. One of the bulls then steps onto the object.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bulls are trying to decide if the object in the water is a log or a crocodile so they throw a stone at it and poke it with a stick but nothing happens. One of the bulls then steps onto the object."", ""importance"": ""2"", ""time"": 54099, ""tag"": ""prac_segB_desc""}","description"
"600","1127",1712585316082,"8","7","practice","1","2",12,33,"Two bull are discussing wether something is the water is either a crocodile or a log. One bull demonstrates that by throwing a rock, then poking with a stick, then spashing the object and finally jumping on top of the object to prove that it is a crocodile. All the while the other bull is saying it's a log.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bull are discussing wether something is the water is either a crocodile or a log. One bull demonstrates that by throwing a rock, then poking with a stick, then spashing the object and finally jumping on top of the object to prove that it is a crocodile. All the while the other bull is saying it's a log."", ""importance"": ""7"", ""time"": 182208, ""tag"": ""prac_segB_desc""}","description"
"605","1128",1714665008831,"8","8","practice","1","2",12,33,"Two bison standing at the water's edge wonder if an object they see floating ahead is a log or an alligator. One bison throws a rock at the object to see if it moves. The object doesn't move. The bison tries again to poke the object, this time with a stick. The object still doesn't move. Growing brave, the bison jumps on top of the object from ashore. That's when you woke up. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bison standing at the water's edge wonder if an object they see floating ahead is a log or an alligator. One bison throws a rock at the object to see if it moves. The object doesn't move. The bison tries again to poke the object, this time with a stick. The object still doesn't move. Growing brave, the bison jumps on top of the object from ashore. That's when you woke up. "", ""importance"": ""7"", ""time"": 156612, ""tag"": ""prac_segB_desc""}","description"
"610","1131",1712152704846,"8","1","practice","1","2",12,33,"The two bulls are still arguing over whether they think the floating thing is a log or an alligator. The one who thinks it's an alligator pokes it with a stick, and then splashes it with water. It does not move. Finally, he jumps on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bulls are still arguing over whether they think the floating thing is a log or an alligator. The one who thinks it's an alligator pokes it with a stick, and then splashes it with water. It does not move. Finally, he jumps on it."", ""importance"": ""5"", ""time"": 68824, ""tag"": ""prac_segB_desc""}","description"
"616","1132",1702751602059,"8","4","practice","1","2",12,33,"The two cows were still asking each other if it is a log or a crocodile. The one on the right throw a stone, splashed water and used a stick to poke the thing in the water. It went to the extent of jumping on top.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows were still asking each other if it is a log or a crocodile. The one on the right throw a stone, splashed water and used a stick to poke the thing in the water. It went to the extent of jumping on top."", ""importance"": ""6"", ""time"": 166194, ""tag"": ""prac_segB_desc""}","description"
"622","1133",1698331725918,"8","0","practice","1","2",12,33,"The animal to the right believed that the alligator in the water was a log. However, the second moose believed it was an alligator. It attempted to get the alligators attention by throwing a rock, then touching it with a twig and finally jumping on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animal to the right believed that the alligator in the water was a log. However, the second moose believed it was an alligator. It attempted to get the alligators attention by throwing a rock, then touching it with a twig and finally jumping on top of it."", ""importance"": ""5"", ""time"": 69566, ""tag"": ""prac_segB_desc""}","description"
