"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"339","1101",1701961401246,"8","2","practice","1","2",12,33,"Two elks? standing by water looking at something in the water . They are discussing whether it's a log, or is it a crocodile? one throws a stone, no reaction, he then prods it with a stick, so then jumps on, still no reaction",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two elks? standing by water looking at something in the water . They are discussing whether it's a log, or is it a crocodile? one throws a stone, no reaction, he then prods it with a stick, so then jumps on, still no reaction"", ""importance"": ""6"", ""time"": 187007, ""tag"": ""prac_segB_desc""}","description"
"344","1103",1703777374353,"8","2","practice","1","2",12,33,"Two animals, possibly buffalo or bison are stood by the edge of some water. They are animated, and are grunting at each other which takes the form of a conversation in speech bubbles - they are establishing whether an object in the water is a log or a crocodile. One says log, the other says crocodile. The one that thinks the object is a crocodile keeps hitting the object with various things, first a stone, then a stick. At the end the buffalo that thinks the object is a crocodile jumps on the crocodile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two animals, possibly buffalo or bison are stood by the edge of some water. They are animated, and are grunting at each other which takes the form of a conversation in speech bubbles - they are establishing whether an object in the water is a log or a crocodile. One says log, the other says crocodile. The one that thinks the object is a crocodile keeps hitting the object with various things, first a stone, then a stick. At the end the buffalo that thinks the object is a crocodile jumps on the crocodile."", ""importance"": ""6"", ""time"": 101342, ""tag"": ""prac_segB_desc""}","description"
"349","1105",1704385362565,"8","1","practice","1","2",12,33,"The 2 animals continued to argue if the thing in the water was a crocodile or a log. The first animal threw a stone at the thing in the water. The second animal again said it was a log while the first animal said it was a crocodile. Then the animal poked it with a stick. The 2nd animal again said log, and the first said crocodile. The first animal splashed water on the thing before jumping on it",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 animals continued to argue if the thing in the water was a crocodile or a log. The first animal threw a stone at the thing in the water. The second animal again said it was a log while the first animal said it was a crocodile. Then the animal poked it with a stick. The 2nd animal again said log, and the first said crocodile. The first animal splashed water on the thing before jumping on it"", ""importance"": ""2"", ""time"": 151754, ""tag"": ""prac_segB_desc""}","description"
"354","1106",1704381611469,"8","1","practice","1","2",12,33,"The two wildebeest were still debating if the object in the water is a log or crocodile. The wildebeest that thinks its a crocodile points a stick to the object and pokes its and then jumps on the object that's in the water.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two wildebeest were still debating if the object in the water is a log or crocodile. The wildebeest that thinks its a crocodile points a stick to the object and pokes its and then jumps on the object that's in the water."", ""importance"": ""7"", ""time"": 279700, ""tag"": ""prac_segB_desc""}","description"
"359","1108",1704394882329,"8","0","practice","1","2",12,33,"Cows keep arguing over what it is in the water - log or crocodile. The one who says that it is crocodile, throws a rock at it, then pokes with a branch and then jumps on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Cows keep arguing over what it is in the water - log or crocodile. The one who says that it is crocodile, throws a rock at it, then pokes with a branch and then jumps on top of it."", ""importance"": ""5"", ""time"": 67001, ""tag"": ""prac_segB_desc""}","description"
"364","1109",1704394813360,"8","0","practice","1","2",12,33,"There's two cows at a waterhole. There's an item in the water but they can only see a small portion of it. It could be a log, or it could be a crocodile. They don't know which it is. One cow's trying to check what it is by trying to stir it up. It's thrown a stone and tapped it. The item hasn't budged so it seems like it might just be a log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There's two cows at a waterhole. There's an item in the water but they can only see a small portion of it. It could be a log, or it could be a crocodile. They don't know which it is. One cow's trying to check what it is by trying to stir it up. It's thrown a stone and tapped it. The item hasn't budged so it seems like it might just be a log."", ""importance"": ""6"", ""time"": 83949, ""tag"": ""prac_segB_desc""}","description"
"369","1110",1704467177732,"8","8","practice","1","2",12,33,"Two wildebeest are looking at an object that is partially submerged in the lake. One of them thinks it's a crocodile and the other thinks it's a log. The one who thinks it's a crocodile throws a rock at it but the object doesn't move. The same wildebeest then pokes it with a stick, again no movement. The other wildebeest remains adamant it's a log but can't convince its companion. The wildebeest who thinks it's a crocodile then steps on the object to try and prove it's not a crocodile. The object still doesn't move. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two wildebeest are looking at an object that is partially submerged in the lake. One of them thinks it's a crocodile and the other thinks it's a log. The one who thinks it's a crocodile throws a rock at it but the object doesn't move. The same wildebeest then pokes it with a stick, again no movement. The other wildebeest remains adamant it's a log but can't convince its companion. The wildebeest who thinks it's a crocodile then steps on the object to try and prove it's not a crocodile. The object still doesn't move. "", ""importance"": ""5"", ""time"": 163171, ""tag"": ""prac_segB_desc""}","description"
"373","1111",1704395634707,"8","0","practice","1","2",12,33,"There were two animals trying to cross a river but they are debating and trying to figure out that if the object in front of them is a log of an alligators since it is partially submerged ",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two animals trying to cross a river but they are debating and trying to figure out that if the object in front of them is a log of an alligators since it is partially submerged "", ""importance"": ""4"", ""time"": 57930, ""tag"": ""prac_segB_desc""}","description"
"378","1114",1704464404362,"8","0","practice","1","2",12,33,"on of the mooses throws a stone at the object in the water to see if it moves, it did not, so he pokes it with a stick, it still does not move at all. He then umps on to the object ",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""on of the mooses throws a stone at the object in the water to see if it moves, it did not, so he pokes it with a stick, it still does not move at all. He then umps on to the object "", ""importance"": ""2"", ""time"": 77622, ""tag"": ""prac_segB_desc""}","description"
"383","1115",1704464473550,"8","0","practice","1","2",12,33,"Two bulls are standing on the edge of a pond and are saying what they think the object is in the water. One bull says it's a log and the other says it's a crocodile. As they are debating one bull throws a rock at it, then pokes it with a stick, then splashes water on it and finally jumps on top of it all the while they continuously argue their choice. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are standing on the edge of a pond and are saying what they think the object is in the water. One bull says it's a log and the other says it's a crocodile. As they are debating one bull throws a rock at it, then pokes it with a stick, then splashes water on it and finally jumps on top of it all the while they continuously argue their choice. "", ""importance"": ""5"", ""time"": 221301, ""tag"": ""prac_segB_desc""}","description"
"388","1116",1704464268537,"8","0","practice","1","2",12,33,"The two water buffalos argue about the object in the water. One thinks it's a log and the other think's it's a crocodile. One of them start to throw rocks and poke it with a stick and eventually jumps on top of the floating object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two water buffalos argue about the object in the water. One thinks it's a log and the other think's it's a crocodile. One of them start to throw rocks and poke it with a stick and eventually jumps on top of the floating object."", ""importance"": ""5"", ""time"": 108203, ""tag"": ""prac_segB_desc""}","description"
"393","1118",1704464265329,"8","0","practice","1","2",12,33,"The two bulls are still deliberating on what the object is, one of them has thrown a rock at it and splashed it with water to try and figure out what it is. The same bull has just jumped ontop of the object",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bulls are still deliberating on what the object is, one of them has thrown a rock at it and splashed it with water to try and figure out what it is. The same bull has just jumped ontop of the object"", ""importance"": ""4"", ""time"": 51715, ""tag"": ""prac_segB_desc""}","description"
"398","1119",1704467331187,"8","8","practice","1","2",12,33,"The wildebeest continue to argue if the object in the water is a log or crocodile, so the main wildebeest then proceeds to throw a rock at the object, the pokes it with a stick and still no movement, he then decides to splash water and finally jumping onto the back of the log",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest continue to argue if the object in the water is a log or crocodile, so the main wildebeest then proceeds to throw a rock at the object, the pokes it with a stick and still no movement, he then decides to splash water and finally jumping onto the back of the log"", ""importance"": ""7"", ""time"": 67194, ""tag"": ""prac_segB_desc""}","description"
"402","1120",1704467119301,"8","8","practice","1","2",12,33,"The 2 bison were arguing about whether or not the object in the water was a log or a crocodile. One of the bison threw a rock at it, then prodded it with a stick. The 2 bison kept going back and forth each insisting it was either a log or a crocodile. Eventually one of the bison tentatively stepped onto the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 bison were arguing about whether or not the object in the water was a log or a crocodile. One of the bison threw a rock at it, then prodded it with a stick. The 2 bison kept going back and forth each insisting it was either a log or a crocodile. Eventually one of the bison tentatively stepped onto the object."", ""importance"": ""6"", ""time"": 56833, ""tag"": ""prac_segB_desc""}","description"
"406","1121",1704467303698,"8","8","practice","1","2",12,33,"There are a couple of buffalos standing on the river bank. They notice a thing in water. One of the buffalo thinks that it's crocodile while other thinks it's wood log. A buffalo that thinks it's a crocodile, throws a stone, water and hit this thing in water with stick but that thing won't move. I think the buffalo considers it safe and jumps over that thing in water.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are a couple of buffalos standing on the river bank. They notice a thing in water. One of the buffalo thinks that it's crocodile while other thinks it's wood log. A buffalo that thinks it's a crocodile, throws a stone, water and hit this thing in water with stick but that thing won't move. I think the buffalo considers it safe and jumps over that thing in water."", ""importance"": ""6"", ""time"": 191828, ""tag"": ""prac_segB_desc""}","description"
"410","1122",1704467126966,"8","8","practice","1","2",12,33,"2 cows are standing on the shore, looking at a small floating island. One kicks a stone onto it, then progs it with a stick and splashes some water onto it, Finally the cow places a leg onto it.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 cows are standing on the shore, looking at a small floating island. One kicks a stone onto it, then progs it with a stick and splashes some water onto it, Finally the cow places a leg onto it."", ""importance"": ""3"", ""time"": 122380, ""tag"": ""prac_segB_desc""}","description"
"414","1123",1704473613711,"8","8","practice","1","2",12,33,"The wildebeest continue arguing over whether it's a log or a crocodile. Between bouts of disagreement, The one who thinks it's a crocodile throws a stone at it, then pokes it with a stick, then splashes it with water, then finally stands on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest continue arguing over whether it's a log or a crocodile. Between bouts of disagreement, The one who thinks it's a crocodile throws a stone at it, then pokes it with a stick, then splashes it with water, then finally stands on top of it."", ""importance"": ""6"", ""time"": 132480, ""tag"": ""prac_segB_desc""}","description"
"418","1124",1704467578081,"8","8","practice","1","2",12,33,"The ox that insisted that the thing in the water was an alligator said again that it was an alligator after the other ox said that it was a log. The first ox then threw a rock at the thing in the water to prove it. The second ox insisted again that it was a log. The first ox said again that it was an alligator and appeared annoyed and threw a stick at the thing in the water. Nothing happened again and the second ox insisted that it was a log. The first ox looked even more annoyed and insisted again that the thing in the water was an alligator and splashed it with water and then stepped on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The ox that insisted that the thing in the water was an alligator said again that it was an alligator after the other ox said that it was a log. The first ox then threw a rock at the thing in the water to prove it. The second ox insisted again that it was a log. The first ox said again that it was an alligator and appeared annoyed and threw a stick at the thing in the water. Nothing happened again and the second ox insisted that it was a log. The first ox looked even more annoyed and insisted again that the thing in the water was an alligator and splashed it with water and then stepped on it."", ""importance"": ""7"", ""time"": 99781, ""tag"": ""prac_segB_desc""}","description"
"422","1125",1706199101319,"8","6","practice","1","2",12,33,"The buffaloes that thought the object was a crocodile throws a stone at it but nothing happens. The other Buffalo still thinks the object is a log and again the other Buffalo pokes a stick at the object but nothing happens. The Buffalo still thinks it's a log and so the other buffalo splashes the object and then climbs on the back saying it's a crocodile.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffaloes that thought the object was a crocodile throws a stone at it but nothing happens. The other Buffalo still thinks the object is a log and again the other Buffalo pokes a stick at the object but nothing happens. The Buffalo still thinks it's a log and so the other buffalo splashes the object and then climbs on the back saying it's a crocodile."", ""importance"": ""7"", ""time"": 139625, ""tag"": ""prac_segB_desc""}","description"
"426","1126",1712757884637,"8","4","practice","1","2",12,33,"The cow who thinks it is a gator ends up messing with the object in the water. He pokes at it with a stick. He splashes water on it. He eventually ends up on top of it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow who thinks it is a gator ends up messing with the object in the water. He pokes at it with a stick. He splashes water on it. He eventually ends up on top of it."", ""importance"": ""7"", ""time"": 39818, ""tag"": ""prac_segB_desc""}","description"
"431","1127",1713372294077,"8","6","practice","1","2",12,33,"Two animals (maybe yaks or bison) are standing together next to some water.  There is something floating in the water.  One of the animals imagines it's a crocodile and the other thinks it's a log.  The one who thinks it's a log throws a rock at the object.  It does not move.  Then the animal jumps on it.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two animals (maybe yaks or bison) are standing together next to some water.  There is something floating in the water.  One of the animals imagines it's a crocodile and the other thinks it's a log.  The one who thinks it's a log throws a rock at the object.  It does not move.  Then the animal jumps on it."", ""importance"": ""3"", ""time"": 92484, ""tag"": ""prac_segB_desc""}","description"
"435","1129",1711991760398,"8","3","practice","1","2",12,33,"There were 2 bulls, and they see something in the water. Using pictures in the movie and grunts for audio, one says that it is an alligator in the water while the other says it's a log. The first bull throws a stone, then pokes the thing with a stick to prove it's a log. Finally, he steps onto the thing.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were 2 bulls, and they see something in the water. Using pictures in the movie and grunts for audio, one says that it is an alligator in the water while the other says it's a log. The first bull throws a stone, then pokes the thing with a stick to prove it's a log. Finally, he steps onto the thing."", ""importance"": ""5"", ""time"": 99312, ""tag"": ""prac_segB_desc""}","description"
"440","1130",1711994555860,"8","0","practice","1","2",12,33,"the two buffalos debate on whether the object in the body of water is log of wood or a crocodile. the Buffalo throws a rock at it and says it is a crocodile. The other buffalo says it is a log. The other Buffalo then takes a small branch and pokes it and says it is a crocodile, and the other Buffalo reports that it is a log. The Buffalo closest to the water then splashes water on it and says it is a crocodile, the other Buffalo reports again that it is a log. The other Buffalo then jumps onto it and says it is a crocodile, while the other Buffalo says it is alog",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the two buffalos debate on whether the object in the body of water is log of wood or a crocodile. the Buffalo throws a rock at it and says it is a crocodile. The other buffalo says it is a log. The other Buffalo then takes a small branch and pokes it and says it is a crocodile, and the other Buffalo reports that it is a log. The Buffalo closest to the water then splashes water on it and says it is a crocodile, the other Buffalo reports again that it is a log. The other Buffalo then jumps onto it and says it is a crocodile, while the other Buffalo says it is alog"", ""importance"": ""7"", ""time"": 111390, ""tag"": ""prac_segB_desc""}","description"
"445","1131",1711991721136,"8","8","practice","1","2",12,33,"There are two bison sitting on the edge of a river. They see something in the water and are arguing whether it's a log or a crocodile. One of the bison throws a rock and then jumps on the object to try to prove that it's a log but the other keeps suggesting it's a crocodile. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two bison sitting on the edge of a river. They see something in the water and are arguing whether it's a log or a crocodile. One of the bison throws a rock and then jumps on the object to try to prove that it's a log but the other keeps suggesting it's a crocodile. "", ""importance"": ""5"", ""time"": 64986, ""tag"": ""prac_segB_desc""}","description"
"449","1134",1712584864085,"8","0","practice","1","2",12,33,"The animals are trying to figure out of the object in the water is a crocodile or a piece of wood. One thinks its a crocodile the other thinks its wood so the one who thinks its crocodile jumps onto it",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animals are trying to figure out of the object in the water is a crocodile or a piece of wood. One thinks its a crocodile the other thinks its wood so the one who thinks its crocodile jumps onto it"", ""importance"": ""6"", ""time"": 52018, ""tag"": ""prac_segB_desc""}","description"
"454","1135",1712152371890,"8","8","practice","1","2",12,33,"The 2 bulls were arguing over whether the object in the water was a log or an alligator. They threw a rock at it and it didn't move, so then one poked it with a stick. They continued to argue about it and then the first bull jumped onto it.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 bulls were arguing over whether the object in the water was a log or an alligator. They threw a rock at it and it didn't move, so then one poked it with a stick. They continued to argue about it and then the first bull jumped onto it."", ""importance"": ""3"", ""time"": 62218, ""tag"": ""prac_segB_desc""}","description"
"458","1137",1712070135653,"8","2","practice","1","2",12,33,"The 2 buffalo were standing on the edge of the bank, 1 thought it was a log, the other a crocodile. The one who thought it was a crocodile was prodding it with a stick, then splashed water on it, finally, it climbed onto the back of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 buffalo were standing on the edge of the bank, 1 thought it was a log, the other a crocodile. The one who thought it was a crocodile was prodding it with a stick, then splashed water on it, finally, it climbed onto the back of it."", ""importance"": ""5"", ""time"": 59477, ""tag"": ""prac_segB_desc""}","description"
"463","1138",1712070231580,"8","6","practice","1","2",12,33,"The reindeers carried on talking about whether it was a crocodile or tree and then started to throw rocks at it to see if it moved.  It didn't look like it was moving, so the one that thought it was a crocodile started splashing it with water",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The reindeers carried on talking about whether it was a crocodile or tree and then started to throw rocks at it to see if it moved.  It didn't look like it was moving, so the one that thought it was a crocodile started splashing it with water"", ""importance"": ""4"", ""time"": 67043, ""tag"": ""prac_segB_desc""}","description"
"467","1139",1712672559145,"8","1","practice","1","2",12,33,"The cows were not sure what the object still was in the water , they still  thought it was either a stick or a crocodile floating at the top, so the poked it with a stick, threw water on it then one cow dared to jump on to it as there was no reaction to being poked they think it is safe and a stick",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows were not sure what the object still was in the water , they still  thought it was either a stick or a crocodile floating at the top, so the poked it with a stick, threw water on it then one cow dared to jump on to it as there was no reaction to being poked they think it is safe and a stick"", ""importance"": ""5"", ""time"": 122911, ""tag"": ""prac_segB_desc""}","description"
"472","1140",1713541365474,"8","2","practice","1","2",12,33,"The animals are still deciding if the object in the water is a log or an alligator. The one that thinks it is an alligator throws a rock at it to see if it reacts. Since it doesn't react, the second animal still thinks its a log. The first animal then pokes it with a stick to see if it moves. It doesn't, so the second animal still thinks it's a log. Then the first animal jumps on top of the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animals are still deciding if the object in the water is a log or an alligator. The one that thinks it is an alligator throws a rock at it to see if it reacts. Since it doesn't react, the second animal still thinks its a log. The first animal then pokes it with a stick to see if it moves. It doesn't, so the second animal still thinks it's a log. Then the first animal jumps on top of the object."", ""importance"": ""7"", ""time"": 140283, ""tag"": ""prac_segB_desc""}","description"
"477","1142",1712758590166,"8","1","practice","1","2",12,33,"The two cows continue to debate if the object in the water is a log or at gator. One cow throws a rock at the object, pokes it with a stick and then jumps on top of it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows continue to debate if the object in the water is a log or at gator. One cow throws a rock at the object, pokes it with a stick and then jumps on top of it."", ""importance"": ""7"", ""time"": 42977, ""tag"": ""prac_segB_desc""}","description"
"482","1144",1712153017648,"8","1","practice","1","2",12,33,"There were two oxen standing at the edge of a pond trying to figure out if an object in the water was a log or an alligator. One Ox was confident that the object was a log the other thinks its an Alligator. The one that thinks it an Alligator through a rock in the water , and even jump on top of the object to prove his point.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two oxen standing at the edge of a pond trying to figure out if an object in the water was a log or an alligator. One Ox was confident that the object was a log the other thinks its an Alligator. The one that thinks it an Alligator through a rock in the water , and even jump on top of the object to prove his point."", ""importance"": ""6"", ""time"": 299242, ""tag"": ""prac_segB_desc""}","description"
"487","1145",1712073809914,"8","5","practice","1","2",12,33,"The two wildebeests continue discussing whether it's a crocodile or a log. First the one who says crocodile throws a stone at it. nothing happens. The other says \log!\. So the first one pokes it with a stick. Nothing happens so the other one says \Log!\ The first one then splashes it with water and when nothing happens jumps onto it. Nothing happens and then...",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two wildebeests continue discussing whether it's a crocodile or a log. First the one who says crocodile throws a stone at it. nothing happens. The other says \""log!\"". So the first one pokes it with a stick. Nothing happens so the other one says \""Log!\"" The first one then splashes it with water and when nothing happens jumps onto it. Nothing happens and then..."", ""importance"": ""5"", ""time"": 185523, ""tag"": ""prac_segB_desc""}","description"
"492","1146",1711991885342,"8","5","practice","1","2",12,33,"The two yaks continue to argue over whether the thing in the water is a log or an alligator. The one on the left throws a rock at it, pokes it with a stick, until finally climbing onto it. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two yaks continue to argue over whether the thing in the water is a log or an alligator. The one on the left throws a rock at it, pokes it with a stick, until finally climbing onto it. "", ""importance"": ""7"", ""time"": 45382, ""tag"": ""prac_segB_desc""}","description"
"497","1147",1712073565726,"8","1","practice","1","2",12,33,"There are some cows. Two cows wants to cross the river however one thinks it's just a wood log and other says it's a crocodile. So one cow is testing if it is one by splashing water and hitting it with a stick without no repones ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are some cows. Two cows wants to cross the river however one thinks it's just a wood log and other says it's a crocodile. So one cow is testing if it is one by splashing water and hitting it with a stick without no repones "", ""importance"": ""7"", ""time"": 107891, ""tag"": ""prac_segB_desc""}","description"
