"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"375","1069",1712070163532,"8","5","practice","1","2",12,33,"The bulls were trying to decide whether the object in the water was an alligator or a log. The one bull pokes at it with a stick and then jumps onto the object.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bulls were trying to decide whether the object in the water was an alligator or a log. The one bull pokes at it with a stick and then jumps onto the object."", ""importance"": ""4"", ""time"": 52426, ""tag"": ""prac_segB_desc""}","description"
"381","1071",1713190330830,"8","2","practice","1","2",12,33,"The character/ox who thought it was a crocodile threw a stone at the thing in the water. The thing did not respond, so the other character said it was a log. The other character then insisted it was a crocodile and poked it with a stick. The thing in the water still did not respond, and the other character again said that it was a log. The first character insisted it was a crocodile again, and the began to splash the thing with water and climb on top of it. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The character/ox who thought it was a crocodile threw a stone at the thing in the water. The thing did not respond, so the other character said it was a log. The other character then insisted it was a crocodile and poked it with a stick. The thing in the water still did not respond, and the other character again said that it was a log. The first character insisted it was a crocodile again, and the began to splash the thing with water and climb on top of it. "", ""importance"": ""7"", ""time"": 186640, ""tag"": ""prac_segB_desc""}","description"
"387","1072",1714397034639,"8","8","practice","1","2",12,33,"There are 2 horned bulls standing on the side of a river. They observe something in the water, one bull insists it is a long in the water the other bull says it is a crocodile. The second bull then proceeds to throw a stone, the other bull still thinks it is a long, so the second bull then pokes the assumed crocodile but nothing happens so he jumps on it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are 2 horned bulls standing on the side of a river. They observe something in the water, one bull insists it is a long in the water the other bull says it is a crocodile. The second bull then proceeds to throw a stone, the other bull still thinks it is a long, so the second bull then pokes the assumed crocodile but nothing happens so he jumps on it"", ""importance"": ""5"", ""time"": 220787, ""tag"": ""prac_segB_desc""}","description"
"393","1074",1712070185637,"8","4","practice","1","2",12,33,"cow thinks there is a log in the water and jumps on it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""cow thinks there is a log in the water and jumps on it"", ""importance"": ""5"", ""time"": 38070, ""tag"": ""prac_segB_desc""}","description"
"399","1075",1713371517869,"8","6","practice","1","2",12,33,"The buffalo tried pushed and eventually stood on the object to see if it was a crocodile or a log.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo tried pushed and eventually stood on the object to see if it was a crocodile or a log."", ""importance"": ""5"", ""time"": 30446, ""tag"": ""prac_segB_desc""}","description"
"405","1076",1714396850801,"8","8","practice","1","2",12,33,"One of the cows threw stones at the 'crocodile' to see if it was real.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the cows threw stones at the 'crocodile' to see if it was real."", ""importance"": ""3"", ""time"": 61875, ""tag"": ""prac_segB_desc""}","description"
"411","1077",1702749634125,"8","7","practice","1","2",12,33,"Two Bison(or whatever animal they are) are still arguing over the object they see in the water. One thinks it is a log while the other a crocodile (Though if it is a crocodile why the hell are they standing so close). Anyway, the two bison try throwing stones, splashing water, and poking the unknown object with a stick. One Bison hops on the log/crocodile.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two Bison(or whatever animal they are) are still arguing over the object they see in the water. One thinks it is a log while the other a crocodile (Though if it is a crocodile why the hell are they standing so close). Anyway, the two bison try throwing stones, splashing water, and poking the unknown object with a stick. One Bison hops on the log/crocodile."", ""importance"": ""5"", ""time"": 168681, ""tag"": ""prac_segB_desc""}","description"
"417","1078",1701961563705,"8","4","practice","1","2",12,33,"The moose on the left keeps saying that the thing is a log but the one on the left keeps insisting that it's a crocodile. The moose on the right throws a stone at it, the thing doesn't budge. The left moose says (not literally) \see? it's a log\. The right moose is like noo it's a crocodile and pokes at it with a branch. It still doesn't move, so the right moose goes on top of the thing and starts jumping. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The moose on the left keeps saying that the thing is a log but the one on the left keeps insisting that it's a crocodile. The moose on the right throws a stone at it, the thing doesn't budge. The left moose says (not literally) \""see? it's a log\"". The right moose is like noo it's a crocodile and pokes at it with a branch. It still doesn't move, so the right moose goes on top of the thing and starts jumping. "", ""importance"": ""5"", ""time"": 147745, ""tag"": ""prac_segB_desc""}","description"
"423","1080",1713190022410,"8","1","practice","1","2",12,33,"two bulls were at a river trying to determine whether what is in front of them in the river is a log or a crocodile",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two bulls were at a river trying to determine whether what is in front of them in the river is a log or a crocodile"", ""importance"": ""5"", ""time"": 29382, ""tag"": ""prac_segB_desc""}","description"
"430","1081",1712153256371,"8","3","practice","1","2",12,33,"Two cows are discussing whether the object in the river is a log or a crocodile. One of the cows goes and stands on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are discussing whether the object in the river is a log or a crocodile. One of the cows goes and stands on it."", ""importance"": ""5"", ""time"": 30101, ""tag"": ""prac_segB_desc""}","description"
"436","1083",1712071489232,"8","8","practice","1","2",12,33,"A few buffalos were standing on the edge of a lake, there was something bumpy sticking out of the water that looked to be either an alligator or a log. The buffalos were arguing about what it was, one was saying alligator the other was saying log. They flung water at it and it didnt move, poked it with a stick and everything. Eventually one buffalo went and stood on it in the water. The alligator or log never moved an inch!",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""A few buffalos were standing on the edge of a lake, there was something bumpy sticking out of the water that looked to be either an alligator or a log. The buffalos were arguing about what it was, one was saying alligator the other was saying log. They flung water at it and it didnt move, poked it with a stick and everything. Eventually one buffalo went and stood on it in the water. The alligator or log never moved an inch!"", ""importance"": ""4"", ""time"": 104720, ""tag"": ""prac_segB_desc""}","description"
"442","1084",1712153150355,"8","3","practice","1","2",12,33,"There were two water buffalo standing near a lake. There was something in the water and they were debating about whether it was a log or a alligator. The one that thought it was an alligator then threw a rock at the thing in the water. It then proceeded to poke it with a stick and then eventually jumped on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two water buffalo standing near a lake. There was something in the water and they were debating about whether it was a log or a alligator. The one that thought it was an alligator then threw a rock at the thing in the water. It then proceeded to poke it with a stick and then eventually jumped on top of it."", ""importance"": ""5"", ""time"": 97522, ""tag"": ""prac_segB_desc""}","description"
"448","1085",1712072608783,"12","6","practice","1","2",12,33,"There are two animals poking something in the water. They are not sure what it is. One thinks it's a log and the other thinks it might be a gator. One pokes it with a stick, throws water on it, and then steps on it. The video ends after that.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two animals poking something in the water. They are not sure what it is. One thinks it's a log and the other thinks it might be a gator. One pokes it with a stick, throws water on it, and then steps on it. The video ends after that."", ""importance"": ""5"", ""time"": 64965, ""tag"": ""prac_segB_desc""}","description"
"454","1086",1712584993903,"8","3","practice","1","2",12,33,"two animals with horns are standing on a river bank arguing about whether an object in the water is a log or a crocodile. The one thats believes it is a crocodile first throws a stone and then prods the object with a stick before jumping onto the object",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two animals with horns are standing on a river bank arguing about whether an object in the water is a log or a crocodile. The one thats believes it is a crocodile first throws a stone and then prods the object with a stick before jumping onto the object"", ""importance"": ""7"", ""time"": 154379, ""tag"": ""prac_segB_desc""}","description"
"460","1087",1713190123150,"8","0","practice","1","2",12,33,"The bull throws a rock at the object floating in the water. They still debate whether the object is a log or a crocodile, so the bull then prods it and they still disagree. The bull then jumps on",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bull throws a rock at the object floating in the water. They still debate whether the object is a log or a crocodile, so the bull then prods it and they still disagree. The bull then jumps on"", ""importance"": ""6"", ""time"": 53613, ""tag"": ""prac_segB_desc""}","description"
"467","1088",1703608772999,"8","4","practice","1","2",12,33,"A group of animals were on the edge of a body of water. They were staring at a floating object in the water trying to decide if it was a crocodile or a log floating. One animal thought it was a log while the other thought it was a crocodile. They poked it, splashed it, and observed it. Eventually, one of the animals hopped on it to decide.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""A group of animals were on the edge of a body of water. They were staring at a floating object in the water trying to decide if it was a crocodile or a log floating. One animal thought it was a log while the other thought it was a crocodile. They poked it, splashed it, and observed it. Eventually, one of the animals hopped on it to decide."", ""importance"": ""7"", ""time"": 92056, ""tag"": ""prac_segB_desc""}","description"
"473","1089",1703951462913,"8","2","practice","1","2",12,33,"The two bison(?) continued arguing about whether the thing in the water was a crocodile or a log. The bison that thought it was a crocodile threw a rock into the water to see if the croc would move. It didn't, so the same bison poked the thing with a stock. Nothing happened so the same bison splashed some water onto the thing. Again, nothing happened, so the same bison got on top of the thing in the water and pushed down on it a couple of times.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bison(?) continued arguing about whether the thing in the water was a crocodile or a log. The bison that thought it was a crocodile threw a rock into the water to see if the croc would move. It didn't, so the same bison poked the thing with a stock. Nothing happened so the same bison splashed some water onto the thing. Again, nothing happened, so the same bison got on top of the thing in the water and pushed down on it a couple of times."", ""importance"": ""6"", ""time"": 117676, ""tag"": ""prac_segB_desc""}","description"
"479","1091",1712070565998,"8","8","practice","1","2",12,33,"The cow that thought the object in the water was a crocodile , threw a stone at the object , then poked it with a stick , splashed water at it and finally jumped in the water and onto the object. After each event this cow thought the object was a crocodile the other cow each time thought it was a log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow that thought the object in the water was a crocodile , threw a stone at the object , then poked it with a stick , splashed water at it and finally jumped in the water and onto the object. After each event this cow thought the object was a crocodile the other cow each time thought it was a log."", ""importance"": ""6"", ""time"": 173061, ""tag"": ""prac_segB_desc""}","description"
"485","1092",1712672409184,"8","1","practice","1","2",12,33,"The two animals continue to argue about whether the lump in the pond is an alligator or a log.  One of them throws a rock at it, pokes it with a stick, and finally jumps on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals continue to argue about whether the lump in the pond is an alligator or a log.  One of them throws a rock at it, pokes it with a stick, and finally jumps on top of it."", ""importance"": ""6"", ""time"": 43638, ""tag"": ""prac_segB_desc""}","description"
"492","1093",1712152497351,"8","4","practice","1","2",12,33,"both animals kept arguing the first one threw a stone at the unknown object, poked it with a stick, splashed water on it and also climbed the object",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""both animals kept arguing the first one threw a stone at the unknown object, poked it with a stick, splashed water on it and also climbed the object"", ""importance"": ""5"", ""time"": 107441, ""tag"": ""prac_segB_desc""}","description"
"498","1095",1712073519087,"12","3","practice","1","2",12,33,"The two animals are arguing about whether the object is a log or a crocodile. The one who thinks its a crocodile decides to jump on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are arguing about whether the object is a log or a crocodile. The one who thinks its a crocodile decides to jump on it."", ""importance"": ""5"", ""time"": 72311, ""tag"": ""prac_segB_desc""}","description"
"504","1098",1712153140734,"8","8","practice","1","2",12,33,"Two aardvarks disagree whether a lump in the water is a log or a an alligator.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two aardvarks disagree whether a lump in the water is a log or a an alligator."", ""importance"": ""7"", ""time"": 48251, ""tag"": ""prac_segB_desc""}","description"
"510","1099",1712152648016,"8","6","practice","1","2",12,33,"Two cows thinking about what the object in the river could be, one thinks that it is a crocodile, one thinks that it is just a piece of wood. One cow pokes the object with a stick and splashes water around it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows thinking about what the object in the river could be, one thinks that it is a crocodile, one thinks that it is just a piece of wood. One cow pokes the object with a stick and splashes water around it."", ""importance"": ""6"", ""time"": 52546, ""tag"": ""prac_segB_desc""}","description"
"516","1101",1712585636475,"8","8","practice","1","2",12,33,"Two large animals are communicating by a body of water.  They notice something in the water and prod at it.  One thinks its an alligator, the other thinks its a log.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two large animals are communicating by a body of water.  They notice something in the water and prod at it.  One thinks its an alligator, the other thinks its a log."", ""importance"": ""7"", ""time"": 49361, ""tag"": ""prac_segB_desc""}","description"
"522","1102",1712073981686,"8","2","practice","1","2",12,33,"There were two male cows standing next to a lake and both of them noticed there was an object in the water. One cow argued that it was an alligator and the other cow argued that it was a log of wood. The cow that thought that it was a log of wood threw a rock at the object, and when the object did not move they both then knew that it was a log of wood and a not an alligator. ",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two male cows standing next to a lake and both of them noticed there was an object in the water. One cow argued that it was an alligator and the other cow argued that it was a log of wood. The cow that thought that it was a log of wood threw a rock at the object, and when the object did not move they both then knew that it was a log of wood and a not an alligator. "", ""importance"": ""3"", ""time"": 249257, ""tag"": ""prac_segB_desc""}","description"
"528","1103",1712073642161,"8","3","practice","1","2",12,33,"There are two cows near the water. There is something in the water. One cow thinks it is an alligator and the other thinks it is a log. The one who thinks it is an alligator pokes the object and it doesn't move. It then jumps on top of the object. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two cows near the water. There is something in the water. One cow thinks it is an alligator and the other thinks it is a log. The one who thinks it is an alligator pokes the object and it doesn't move. It then jumps on top of the object. "", ""importance"": ""5"", ""time"": 126188, ""tag"": ""prac_segB_desc""}","description"
"534","1104",1703962105408,"8","5","practice","1","2",12,33,"There is a herd of buffalo (or cows) that came to the edge of the water. There's an object floating in the water and they're arguing about if it's an alligator or a log. One of them stands on top of it. ",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There is a herd of buffalo (or cows) that came to the edge of the water. There's an object floating in the water and they're arguing about if it's an alligator or a log. One of them stands on top of it. "", ""importance"": ""3"", ""time"": 102768, ""tag"": ""prac_segB_desc""}","description"
"540","1105",1712672495881,"8","6","practice","1","2",12,33,"There are two cows on the edge of a river bank. They can see something in the water, but don't know what it is. One thinks it is a crocodile and the other thinks it's a log. One starts to throw a rock and a stick at it in hopes it will move so they can see what it is. It then splashes it with water and then jumps on it as it is not responsove.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two cows on the edge of a river bank. They can see something in the water, but don't know what it is. One thinks it is a crocodile and the other thinks it's a log. One starts to throw a rock and a stick at it in hopes it will move so they can see what it is. It then splashes it with water and then jumps on it as it is not responsove."", ""importance"": ""6"", ""time"": 93545, ""tag"": ""prac_segB_desc""}","description"
"546","1106",1713190182188,"8","7","practice","1","2",12,33,"The buffalo are still debating about whether the thing floating in the water was a log or a crocodile. One of the buffalo threw a stone at it, poked it with a stick and is now.. standing on it. His friend is still saying it's a log",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo are still debating about whether the thing floating in the water was a log or a crocodile. One of the buffalo threw a stone at it, poked it with a stick and is now.. standing on it. His friend is still saying it's a log"", ""importance"": ""5"", ""time"": 72652, ""tag"": ""prac_segB_desc""}","description"
"552","1108",1712584886290,"8","0","practice","1","2",12,33,"The cow keeps telling the other cow that there is a crocodile however the other cow keep's thinking it's just a log. The cow decides to jump on the crocodile  ",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow keeps telling the other cow that there is a crocodile however the other cow keep's thinking it's just a log. The cow decides to jump on the crocodile  "", ""importance"": ""3"", ""time"": 65356, ""tag"": ""prac_segB_desc""}","description"
"559","1109",1713374166919,"8","6","practice","1","2",12,33,"two bulls are at the edge of the water and there is something, an object in the water, they dont know what it is. One thinks it a crocodile and the other things its a piece of wood. They splast the object with water and poke it with a stick, then one of the bulls jumps on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two bulls are at the edge of the water and there is something, an object in the water, they dont know what it is. One thinks it a crocodile and the other things its a piece of wood. They splast the object with water and poke it with a stick, then one of the bulls jumps on it."", ""importance"": ""7"", ""time"": 62438, ""tag"": ""prac_segB_desc""}","description"
"565","1110",1712757951126,"8","3","practice","1","2",12,33,"The two animals are trying to decide if the thing in the water is a log or a crocodile. The one that thinks it is a crocodile throws a rock at it, pokes it with a stick and splashes it with no response. The other animal still thinks that it is a log. The first one has just climbed on top of the thing.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are trying to decide if the thing in the water is a log or a crocodile. The one that thinks it is a crocodile throws a rock at it, pokes it with a stick and splashes it with no response. The other animal still thinks that it is a log. The first one has just climbed on top of the thing."", ""importance"": ""5"", ""time"": 61345, ""tag"": ""prac_segB_desc""}","description"
"571","1111",1712672932264,"8","4","practice","1","2",12,33,"The two water buffalo debated if the object in the water was a log or a crocodile. One of them attempted to prove the object was a crocodile by poking it with a stick, splashing it, and then jumping on it. The object did not respond to being poked or splashed. When jumped on, the object moved as though it was a log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two water buffalo debated if the object in the water was a log or a crocodile. One of them attempted to prove the object was a crocodile by poking it with a stick, splashing it, and then jumping on it. The object did not respond to being poked or splashed. When jumped on, the object moved as though it was a log."", ""importance"": ""6"", ""time"": 254596, ""tag"": ""prac_segB_desc""}","description"
"577","1112",1712770114381,"8","0","practice","1","2",12,33,"Two mammals are on a bit of land looking into a river. There a log or crocodile in the river. They first throw a stone at it and then poke it with a stick to which they get no reaction, so one mammal steps on the object in the river.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two mammals are on a bit of land looking into a river. There a log or crocodile in the river. They first throw a stone at it and then poke it with a stick to which they get no reaction, so one mammal steps on the object in the river."", ""importance"": ""5"", ""time"": 79710, ""tag"": ""prac_segB_desc""}","description"
"584","1114",1701964502443,"14","2","practice","1","2",12,33,"The two buffalos are debating whether the object in the pond is an alligator or a log. They keep argueing so the buffalo who think the figure in the pond is an alligator tries to prove the other buffolo wrong by trying to poke the object with a stick and since it didnt move the buffalo splashed water on the object and that didn't get the object to move so the buffalo got mad and jumped on the object in the lake to try and prove that the object is an alligator and not a log.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalos are debating whether the object in the pond is an alligator or a log. They keep argueing so the buffalo who think the figure in the pond is an alligator tries to prove the other buffolo wrong by trying to poke the object with a stick and since it didnt move the buffalo splashed water on the object and that didn't get the object to move so the buffalo got mad and jumped on the object in the lake to try and prove that the object is an alligator and not a log."", ""importance"": ""5"", ""time"": 296982, ""tag"": ""prac_segB_desc""}","description"
"590","1115",1701961405749,"8","5","practice","1","2",12,33,"There are two cows on the bank having a discussion about what is in the water. One saws it is a log, the other a crocodile. One cow throws a rock at is. Nothing happens. Then they splash water ast is, still nothing happens. One cow then steps n it. Still nothing happens.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two cows on the bank having a discussion about what is in the water. One saws it is a log, the other a crocodile. One cow throws a rock at is. Nothing happens. Then they splash water ast is, still nothing happens. One cow then steps n it. Still nothing happens."", ""importance"": ""5"", ""time"": 81442, ""tag"": ""prac_segB_desc""}","description"
"596","1116",1701964206889,"8","4","practice","1","2",12,33,"the cows keep arguing whether the thing in the water is a crocodile or a log, so the one that thinks its a crocodile throws a rock at it and steps on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the cows keep arguing whether the thing in the water is a crocodile or a log, so the one that thinks its a crocodile throws a rock at it and steps on it."", ""importance"": ""5"", ""time"": 42085, ""tag"": ""prac_segB_desc""}","description"
"602","1117",1703605781533,"8","7","practice","1","2",12,33,"The two cows continue to argue over whether it is a log or crocodile. One of the cows throws rocks at it, pokes it with a stick, splashes it, and then jumps on the back of it.  He's trying to see if it moves to confirm if it is a crocodile. Jumping on the back is probably a very bad idea. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows continue to argue over whether it is a log or crocodile. One of the cows throws rocks at it, pokes it with a stick, splashes it, and then jumps on the back of it.  He's trying to see if it moves to confirm if it is a crocodile. Jumping on the back is probably a very bad idea. "", ""importance"": ""6"", ""time"": 94028, ""tag"": ""prac_segB_desc""}","description"
